SeqNO,text,hashtags,comments,likes
139,"Gender is what I feel.. Not what I can see... Not what you can see... That's not sex. Gender is a state. Its not of what genitalia you posses. But rather of an individual, an in born concept on what role I feel comfortable to be referred to as...
.
.
Most people won't talk about this. They're ashamed and feel judged by the society around them. It's a far cry of control of the freedom of expression WE are refused right to.
.
.
But all around the world its live and kicking... We are here everyday and all year... We have always been here... And we feel the certain way that unites all of us together... A way for us to know and for you to simply understand... You won't dare make the rules on how I should feel with my body and soul... I wont dare do that to you as well... Its not a choice...
.
.
Trans people aren't from a certain demographic or race, Trans isn't a disease or trend. Trans isn't demonic or a curse. It is a fact of human nature. Lived within our social bounds for thousands of years no start date... Just like a normal human being, we are proud.
.
.
One day it will be next to your heart the need to give us the freedom and choice that you hatefully refuse us from getting. What's rightfully ours will always be here. Maybe postponed but we have it just yet!
.
.
I'm hours late.

#trans #transworld #transgender #transexaul #transdayofvisibilty #africa #tanzania #world #lgbtq #lgbt #blacks #black #gender #genderstereotype #stereoIt'ses",genderstereotype,"|This is so perfectly on point! Such a shame there is so many closed minds not ready to just accept that there are differences not only like religion and skin color... But I keep my fingers crossed for the world and strongly believe it will change step by step! At the end of the day - we are all humans, all the same and equal! You are very brave, tones of hugs beautiful soul! 🤗",40
140,"Nggak terbiasa melakukan ini pun, kita tetep perempuan kok!
ㅤㅤ
Sering banget denger orang komen kalo perempuan harus bisa masak, pinter makeup, nggak boleh blak-blakan, atau apapun yang kadang bikin kita bete dan down saat dibilang atau merasa “nggak cukup perempuan” di mata orang lain. Actually, we don't have to apologize for that, karena tanpa melakukan hal-hal tersebut pun, kita tetap perempuan kok!
ㅤㅤ
Baca deh artikel Gogirl! tentang hal-hal yang sering dijadikan patokan 'how to be a girl' lainnya dengan klik link di bio! 
ㅤㅤ
Oiya, share dong hal paling nyebelin apa yang sering disampaikan society ke kita tentang hal ini.
ㅤㅤ
http://www.gogirl.id/news/life/tanpa-konstruksi-sosial-soal-gender-kita-tetep-perempuan-kok-P01789.html
ㅤㅤ
🎨: @charadafonda 
ㅤㅤ
#ggshortarticles #womanhood #genderstereotype ⠀⠀⠀⠀⠀⠀⠀⠀⠀",genderstereotype,"|Bener2...rilex'n aja dlu|Yap. Aku gak suka dibilang tomboy.|Thank you gogirl! Bener bangettt! 🌷🌸|Yes. Dan aku pernah dibilang bukan perempuan seutuhnya hanya karna ga bawa tisuue kemana-mana-_-|@shelleyssebastian @kikyhandoko|Yes! Bener bgt!😭 Aku dibilang bukan perempuan gara-gara temennya kebanyakan laki-laki😭|💯|😣😣|💯💯|Definitely|💯💯|@ziandrank|Iya nih. Malah yg banci dbilang cantik 😢|Trueee💯 absolutely|aku bgttt anaknya gasuka ribet sampe pernah sekali pake anting aja malah dibilang preman sedihhhh bgtbt😭😭😭|Dan kadang malah perempuan sendiri yang bikin mindset kayak gitu :'(|@nabila.adel @ananda.claura|@misfaar|Sedih adalah belum bisa pakai pensil alis, eyeliner, mascara belum disebut perempuan|love bangett inii|Jadi perempuan itu yang penting bisa memimpin dirinya sendiri udah lebih dari cukup|@nurjannahh_17 bener bet dah🤣 buat elu yg kalo pake masih di blg genit🤣|Couldn’t agree more!!!!! 🙌🏻🙌🏻|Perempuan harus melahirkan|Absolutely!|💛|dilingkungan kerja dibilang: perempuan harus nikah cepat.. jangan banyak milih... zzz|@fenty.a.s @indahsudjari|SETUJU BGTTTTTT|paling kzl kalo ada tmn yg bilang, ""cie udh jadi cewek nih."" LAH EMGNYA SELAMA INI GUE BKN CEWEK? :')|Terlalu banyak stereotype untuk perempuan. Perempuan dituntut harus multitasking dan serbabisa, eh sekalinya ud bisa semua dikata ""udah kodratnya harus gitu"" kayak ga ada istimewa nya, pas gabisa satu hal aja ""ah masa cewe gabisa begini begini"" ingin rasanya pindah warganegara :')|Tuh @falyahsya|👌",2080
141,"Leo: ""why is it all women? That's not fair. It should be two boys and two girls."" #hopeforthefuture #trueequality #dontsettleforabiasednarrative

And btw @usborne_books as a father to a girl, some of these are quite repulsive in their promotion of certain #genderstereotype.",genderstereotype,|Leo is my hero,5
142,"So important!!
•
•
Shout out to @the_lgbtq_nation for allowing me to repost this.
•
•
#lgbtq #truth #genderstereotype #endthis #loveyourself",genderstereotype,|I'm with you on that.. I agree|if a guy can do it a girl can to and the other way around,14
143,"It is so easy to gender stereotype toys but you will see on my website and if you’ve visited the pop up shop that I actively discourage this! I love it when a family come and buy a pink drum for a boy or a rocket for a girl and don’t even question it as we know that somewhere in the back of our heads society leads us to questions this or someone else will question it, even just a passing comment about girls and boys toys #rascalstoyshop #solihull #stratforduponavon #dinosaursareforgirlstoo #genderstereotypes #genderstereotype #genderstereotypes #gendertoys #genderlesstoys #toysforall #pinkforboys #blueforgirls",genderstereotype,|@rascalstoyshopsolihull Thank you for sharing! Great shop!!|Nice poem and artist. Who is it?,13
144,"Massacre. .
.
.
Open Studios : Wednesday March 7, 1-3pm. @uagchico @csuchicoartdept .
.
.
Check out the work. Meet the artists. .
.
.
.
.
.
#penisart #art #artistsoninstagram #artist #artwork #fineart #fineartist #performanceart #filmart #gender #genderexpression #genderroles #genderstereotype #genderbinary #penis",genderstereotype,|Remarkable profile,19
145,"Parenting goals. .
.
.
.
.
.
.
.
.
#genderstereotypes #genderstereotype #genderstereotypessuck #bewhoyouaremeanttobe #beehoyouare #beyourself #parentinggoals #parenting #parentingdoneright #saynotostereotypes #judgementfreezone",genderstereotype,|Ha! Amazing.,9
146,"This little monkey was feeling a bit chilly this morning (Ivy had been fiddling with the mobile thermostat so the heating wasn’t on when we got up 🙈) So Lily decided to help herself to my bed throw and dress up as Yoda, whilst drinking her banana milk in her Spider-Man cup. Definitely no gender stereotyping in this family. Not through anything particular I’ve done as a parent, just through exposing her to lots of things and letting her own choices xx
.
.
.
.
.
#mygirl #ownchoices #herchoice #lovespinkandblue #genderstereotype #nogenderstereotypeshere #freechoice #babyyoda #coldpie #alwayscold #mumlife #mumblogger #mummyblogger #bloggersnetwork #fifeblogger",genderstereotype,|So cute|Thank You for this Great Post! 👍😜,71
147,"I hope this kind of stuff don’t happen nowadays 👆, but there’s a serious problem with costumes for kids (and for grownups too) and the differences between genders. And why are little girls so obssessed with princesses? 🤷‍♀️",genderstereotype,"|#threeundertherain #3UTR #creative #illustrator #illustration #drawing #acoupleofthree #getcreative  #draw  #cutedraw  #illustagram #instacomics #comics #hair #voluminoushair #princess #gender #genderstereotypes #genderstereotype #genderproblems #costume #costumes #girlcostumes #tomboy #comic #comicsofinstagram|I totally agree! I never liked princesses as a kid. The only thing I dressed up as that  was close to a princess was the tooth fairy.|I saw a ninja costume for girl 😄|I have no idea why girls like princesses so much|@threeundertherain like the Black Sheba!!! Aaaaargh!! mateys!!|@leamonstera Conrad Witz incoming|girls can like princesses. boys can like princesses. boys can like superheroes. girls can like superheroes. please dont be angered by the fact that some people enjoy their stereotypical things. I was obsessed with princesses when I was younger and I am now obsessed with superheroes. There's nothing wrong with liking what is stereotyped for you, as long as its you who wants it.|I'm a happy boy princess. 👑 💖|Great Stuff !!|Yes preach|My cousin's little girl loves princesses because she wants to rule over people the way princesses do. She's five and already knows what she wants in life.",1024
148,"I was on Groupon looking for spas In the section of beauty and I saw this. As a young woman, I didn't even know this existed and it was so openly talked about or advertised. In a microsecond I thought ""so am I ok by the standards or what?"". It creates the question in your mind -at a conscious or unconscious level- about something that was not even a concern to you. What about men? I didn't see anything for men, no surgeries that could imply their penis could be better looking. There should be though. They are not all the same -just like women's vaginas- and certainly they are not all perfect. What are we going to do about them? We need to create more questions and concerns in men's heads in order to be ""equal"". Don't you think?
▪️
▪️
▪️
▪️
▪️
#genderequality #metoo #womensrights #womenempowerment #empowerher #heforshe #advertisement #marketing #fuckgenderroles #feminism #feminismo #feministaf #womenunited #genderroles #genderisover #brainwashing #standupforwomen #respectwomen #genderstereotype",genderstereotype,|This makes no sense|✅Nice photo👏..,15
149,What an enormous carpet car park...I think my sons might have too many cars...but the bigger one refuses to let me give any away...#toys #toyoverload #spoiltkids  #genderstereotype,genderstereotype,"|Cars, like Daleks, you can never have too many x 😂🤣😂😂|I love the sorting by colour!|I love the fact they are in colour order",27
150,"#thankyoumidwife ‼️ I come from a culture whereby midwives are not commonplace. In fact when I found out I was pregnant I immediately searched for a gynaecologist.  But to my surprise 💥 that’s not the practice here in France 🇫🇷. I needed to make an appointment with a #midwife #sagefemme, and so I did. She saw me to my 7th month of #pregnancy whereafter I was transferred to the hospital 🏨 of my choice to meet their midwives and start the preparations; such as consult with an anaethetist (which hilariously I thought I wouldn’t need - oh how wrong I was💉💉💉💉💉💉), as well as pre natal (preparation de accouchement) classes 🤰🏼🤰🏼🤰🏼with the most incredible midwife who did everything for us in English and gave us support beyond all expectation. 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
.
.
I was initially terrified 😱😱😱😱to give birth in France, not speaking the language very well. I visited a private hospital thinking it would be better but I left in tears because I found it so gloomy. Then I was faced with visiting the hospital I had been warned against, only to find a maternity ward so spectacular it left me wondering why people feel the need to give negative advice to perfect strangers. I visited the hospital once before delivery with a bad headache, and met some of the midwives, one of which was a man. 👨🏻‍⚕️
.
.
Now not to #genderstereotype and freak out the PC brigade, but I was very uncomfortable at the thought of having a male midwife, as I thought “How could he possibly know what #childbirth could be like”. I even mentioned my fears to the head of the ward. .
.
‼️fast forward to delivery day / or should I say TWO days. I arrived on the Saturday having to be induced at 41w6d, and by the time Sunday rolled round I had been in the hands of approximately 6 midwives. By the time I FINALLY got my epidural after 17 hours of sheer agony just trying to get to 3cm, I was now with a male midwife... with his best English his attentiveness to my needs and pain we’re more than I could have asked for. However, at 7cm and almost time for delivery, his shift ended 😭😭😭 and in came, you guessed it, ANOTHER MALE MIDWIFE... cont. in comments",genderstereotype,"|... and I thought “oh but I just got used to the last one”.... cont. in comments 
But in came... my HERO! My legs were completely dead at this point and with his strength and my husband’s support they were able to rotate me to help the epidural move around (one side was still feeling the contractions), he taught me how to push in a matter of seconds (and made me forget about all the “breathe your baby out” mumbo jumbo I had been YouTubing for months), and just when I thought I’d be wheeled off for a c section, he gave me another chance to go for it, and together with immense determination, and the assistance of the OB and her ventouse, out popped my baby boy with a giant head and 4.25kgs. 👶🏼👶🏼👶🏼👶🏼👶🏼👶🏼👶🏼 In the days following my birth, I had to stay in hospital for 5 days until his weight leveled out or increased, I had all sorts of maternity nurses popping in and out recording how many times I had fed him, doing genetic tests, hearing tests, blood sugar tests, jaundice tests ... the list goes on. And the only person who came in and told me I was breast feeding correctly and helped me gain the confidence was THE SAME MAN WHO DELIVERED MY BABY! My hero midwife! I don’t know his surname but his name was Eli at St Julien en Genevois. 
We’ve sent a letter and thank you cards to the hospital but #Pampers is donating £1 for every #thankyoumidwifecampaign post to the Royal College of Midwives. Unfortunately it doesn’t go to the French midwives but I wanted to do my part to communicate the value of midwives so they may never die out.|#pregnancy #doula #midwife #inspirepregnancy #baby #pregnant #labour|Wow, powerwoman pushing through! And great story to tell!",54
