SeqNo,text,hashtags,comments,likes
218,"Alicia was just 14 years old when she packed her bags and moved from the Andean mountains in Ecuador to work as a nanny, cook and maid for a family in Colombia.

Alicia's employers would deny paying her as a cruel form of control and to coerce her into having sex with the men in the family.
When she denied them sex, the abuse only got worse.

Alicia’s story is harrowing, but it’s not uncommon. Across Latin America, 1 in 4 women earning a  wage work in someone else's home, and only 10% of them have a legal contract.  This leaves them completely vulnerable to harassment in the workplace.

Help us to make a change for women all over the world, and end workplace sexual harassment. Sign our petition > www.caretoact.org.au

#ThisIsNotWorking #HearMeToo",workplaceharassment,|#Petition #SexualHarssment #WorkplaceHarassment #TimesUp #MeToo #EndWorkplaceHarassment|😢💔,38
219,"Work should work for us ALL.
•
•
•
If you or someone you know has experienced workplace #harassment and/or #bullying - click the link in our bio and submit an ANONYMOUS account. >>> Note: All personal information, names, locations, and dates will be redacted.

enlightened-solutions.com/scarlet-letters || #TheScarletLettersProject",workplaceharassment,|#cleveland #workplaceharassment #workplaceequity #harassment #bullying #workplaceinclusion #inclusion #timesup #believesurvivors #whyididntreport #womensreality #womenatwork #lgbt #everydaysexism #yesallwomen #discrimination #workplacediscrimination #genderequality #leadership #empowerment #feminism #cle #216 #work,80
220,"According to the New York Times, ""Alphabet’s board of directors agreed to pay a former top Google executive as much as $45 million when he resigned from the company in 2016 after being accused of groping a subordinate."" Organizers of the @googlewalkout are using the hashtag #GooglePayoutsForAll to highlight suggestions of other ways Alphabet could have spent millions of dollars given to two departing executives accused of sexual misconduct.

#GoogleWalkout #TimesUp #MeToo #TimesUpTech #workplaceharassment #techworkers #womenintech #techwomen",workplaceharassment,"|Sad. Do no evil, huh?",17
221,"Would you? ✨

#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination",workplaceharassment,"|🚀👍|Absolutely! Everything I know is on the job training.|In a flash!!!!! My degrees didn’t help me earn more money anyway. My hard work did!|Yes!!!!|They can have them back!|Nope, it was a great experience and some things are about more than money.|Yes. Right now.|Return to sender that ass so quick!|Hell yea|Does this mean that I keep the knowledge from the degrees and give the “titles” and prestige of it back? If the answer to this question is yes, then YES, they can HAVE the degrees, as long as I retain the knowledge.  But if the knowledge goes, then no...I won’t trade the knowledge for the money. I would just continue to owe, which is about $100,000 right now or more!🙁. Anyway, I’m waiting for REPARATIONS to take care of my student loans!😏|👍|Nah. 😎|I would|Yes because no one can take the knowledge you have. And you can rebuild with that knowledge. #tbe #theBULLYexposed|If I'm not using them, then YES!|Yes!!!! Totally!!|In a heartbeat|Nope bc we wouldn't even be considered if not for them. As much as we complain it's the reason we're even in the running. However, what you do with it is another thing.|love this! Check out my recent!|Yes, I'd be a f*cking carpenter like Jesus Christ and probably be happy about my job!🤣🤣🤣",61
222,"Help us to ensure that everyone, everywhere, in all forms of work,  has protection from workplace sexual harassment.

Sign our petition > www.caretoact.org.au

#ThisIsNotWorking #HearMeToo",workplaceharassment,|#Petition #Activism #Feminism #Feminist #SupportWomen #SexualHarassment #WorkplaceHarassment #MeToo #TimesUp,39
223,"The Fuss over Aurat March
In response to the #auratmarch2019, men decided to hold a #mardmarch. It is a pity that men feel the need to strike back #menstrikeback when women ask for their rights. Men need to understand, #feminism doesn't equal hatred for men. It was against #patriarchy, not against men. It’s sad that a few individual placards, reflecting individual opinions, were all that these men saw.
I was also saddened by the way most people, including a lot of women, reacted to some of the placard slogans, the simplest and least offensive of which was ""khana khud garam kar lo"". In return women are being asked to shop with their own money. Isn't that exactly what we are asking for? Yes please! give us that kind of financial independence,  that would enable to shop with our own money. That kind of financial independence starts with good health, good education, good upbringing, no workplace harassment, equal pay, equal respect. Yes, that's what we're asking for when we ask you to heat up your own food. We're asking for empowerment to shoulder part of your responsibilities when you shoulder some of ours. 
I saw so many women voicing their concerns and dislike for the kind of placards displayed, terming them vulgur, anti-men, and against our religion. The statement these placards made were taken too literally, ignoring the underlying message. The sarcasm, the hit on our double standards was completely ignored. 
Hypocrisy, double standards, subtle or blatant subjugation of women places a barrier on their journey to being equal humans and equal citizen, it intensifies problems of equal opportunities and equal pay, it hinders their right to education and a safe workplace. Hypocrisy and double standards play as big a role, as honor killings, only it is worse because there is no dead body, no mayhem and it is not a crime punishable by law. Maybe the only way to put a stop to it is through controversial placards. 
#womenrights #8march #equalpay #workplaceharassment #humanright #girlboss #shepower",workplaceharassment,"|This is really sad. It's like the revolution we're trying to bring, is of no use anymore.|I read each and every line and as a Muslim woman who does face cultural oppression here and there, it made me feel more empowered than ever. I appreciate the long post which highlights important aspects and keeps influencing women all over the world.  It is unfortunate that ignorant people exist in most communities and does not get the message of movements promoting women empowerment.|I think there is a shitt going on both side, our religion does not promote such kind of war and so-called conflict on getting rights. Both of the gender aspects should respect eachother and must treat eachother by following their rights and responsibilies according to Islam.|Feminism is loooooong dead now! So.... I completely agree with most of your points, I see them very valid. But the thing is GENDER EQUALITY is a false flag 🚩 Try Multiple Perspective analysis. I don't disagree with the idea of feminism and women rights, I disagree with the kind of people leading the movement, they don't even know what it is, I am sure they can't define feminism, they are following the new high, go to YouTube and watch how corrupted this thing is now, in the name of feminism they are making women to March naked which is actually disrespecting the same gender who's rights are being ""fought for"" In our society Real men respect women more than men, women get more respect, a mother is given far more importance than men or father. Women do deserve their rights, respect and everything but that again falls into women's team, Raise men who respect women as of their sisters, Long Story Short! When need SERIOUS legislation on legit women rights,|1. We need serious legislation on women rights. 2. We need serious quality education on Parenting. 3. We need trainings for newly Married couples, to raise kids who have integrity, moral values and respect for women and elderly. WE DON'T NEED THIS 21ST CENTURY CORRUPT FALSE FLAG FEMINISM, because rally doesn't make any difference, Our Society is so full of hatred, say Saas and Bahu issue that parents fail to pay proper attention to their kids because they have to fight for their rights in their own house, they are at their survival mode... Actually our kids need to stand up and make rally for their rights! Western Society and family system has terribly failed, and now it's our turn, we can do this with the help of stuff like femizm, divorce ratio in the UK has raised after these movements and now it's our turn to taste this new recipe. P.S: I wrote all this here because I know you are a super positive person and you will make a slight effort to the point I am trying to prove here, and you can make a difference if you found the factor of destroying and disrespecting women in the name of their rights, I am up for women rights and will speak for it. Thank you for taking out time reading my views.|Simply ridiculous#!|Haha 😆 meri ex university k Larkay hen sare 😂😂|Caption makes so much sense. Powerful!|So true!! Hopefully these men will read your post and understand the actual reason of the march!|Seriously this is weird|What the heck....this is ridiculous!|👏👏👏👏👏👏👏|Hey bitch dont use that much english just shut up nd take a ticket and get out of this country|Perfectly put!!|This is ridiculous",198
224,"When there is a predator in the office
After the mortgage meltdown, I consulted for five years at some of the top companies in the world.  One of those companies was a popular discount airline that you all use regularly.  There were at least 30 consultants there from my agency that consisted of various types of developers and project managers.  #harassment #I #sexaulharassment #workplaceharassment

READ MORE
http://bit.ly/2CdlxPS",workplaceharassment,|🙌🙌🙌🙌!!|😻,24
225,"SEXUAL HARRASMENT/ ACOSO SEXUAL ¿SABIAS?
1 de cada 6 personas han sido acosadas sexualmente en el lugar de trabajo. 
Si está siendo victima de acoso en la escuela o en el trabajo, con nuestra ayuda usted puede tomar medidas contra estos agresores. Póngase en contacto con nuestro equipo al 702.333.4223. #sexualharassment #lasvegas #nevada #facts #statistics #nevada #work #workplace #trabajo #college #acososexual #harassment #workplaceharassment #lasvegas #nv #didyouknow #sabiasque #sabias #harassment #harassments #endsexualharassment #sexualharassment #sexualharassmentcase #acososexual #acoso #sexual #people #sexually #harassed",workplaceharassment,"|Love your content, would love to connect!😃 Send me a DM!",9
226,"#TheScarletLettersProject

Our first story comes from a woman serving in the military. Her account explores issues of devaluation, safety in numbers and failure to promote.

@workenlightened in partnership with the @wlguild aims to highlight ways individuals and organizations can combat toxic workplace cultures while strengthening and encouraging equity and inclusion. [ LINK IN BIO ]

#workenlightened",workplaceharassment,|#cleveland #military #womeninthemilitary #workplaceequity #workplaceharassment #harassment #bullying #workplaceinclusion #inclusion #womensreality #womenatwork #everydaysexism #heforshe #yesallwomen #genderparity #genderequality #leadership #empowerment #feminism #cle #216,24
227,Which one do you need today? ☕️,workplaceharassment,"|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|@sarahgsar ...thought of you when I saw this 😕|Have a Zenful day, fellow human! 🙂|I can so relate lol!|Trenta|Trenta looking real good right about now 😩|😭😭😭|Keep working, Keep Rising 💪🔥",63
228,Self-care Sunday ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|😄|Yass!|This is such important advise! Thank you for spreading the word about taking care of yourself.|Self care should be everyone’s priority!,105
229,I’ve witnessed this too many times in the workplace; Women who attempt to make others look bad hoping to make themselves look good.  Unnecessary ✨,workplaceharassment,"|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|Not just women, I think across everyone. It’s easy to tear people down – which makes it easier to differentiate yourself by BUILDING others UP|🙌🏽 NEVER|Wow 😯",81
230,"36-year-old Nary works in a karaoke bar in Phnom Penh. Nary has been harassed both physically and emotionally throughout her career, starting with verbal harassment and escalating to forceful touching of her body. 
Society still sees Nary’s job as ‘a bad job for a bad woman’. She doesn’t dare to speak about her job to her neighbours due to this discrimination. Her own family doesn’t recognise her job either.

Everyone, in all forms of work, deserves to be safe from sexual harassment. Sign our petition and stand with women like Nary. www.caretoact.org.au

#ThisIsNotWorking #HearMeToo",workplaceharassment,|#Petition #SexualHarassment #Equality #WorkplaceHarassment #EndWorkplaceHarassment #Feminism #MeToo #TimesUp,29
231,"Según un estudio de la Universidad Libre, en Bogotá es donde más se presentan casos de acoso, con 972 denuncias. En el Valle 109, Bolívar 61, Antioquia 48, Atlántico 21 y Tolima y Risaralda 25. .
Desliza 📲y conoce los conductas de acoso laboral [📸 @gettyimages ]
.
.
.
#AcosoLaboral #Colombia #Bogotá #viernes #Pulzo #TagsForLikes #instagram #followme #follow #instadaily  #col #instagood #new #2019 #col #TagsForLikes #WorkplaceHarassment",workplaceharassment,|@janelariasc|🙄|Vea @giqui_graphic  justo eso! Jajajajq|@ivantoo,406
232,You’re only competition should be the person in the mirror ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|💚 This,59
233,"Are you a victim of Constructive Dismissal? Has your job changed negatively recently? 
Watch Daniel Lublin and Jason Jagpal give advice on Constructive Dismissal and how to determine if you are being victimized. What are the next steps? 
http://ow.ly/JMHY50mLpcf
.
.
.
.
.
.
#constructivedismissal #humanresource #toronto #torontoemploymentlawyers #canadaemploymentlaw #ontariolaw #workplaceharassment #workplacediscrimination #workplacebullying #demotedatwork #knowyourrights #ontario #lawyerswithstyle #victimatwork #firedfromwork #forcedtoquit #humanrights #myworkrights",workplaceharassment,"|Super Like! I would like to invite you to my facebook handle in the bio of my page to host some real good fashionista stories. Taag us if you like our work. Follow on insta to stay tuned<3|This is Awesome! by the way, if you might need someone to help you leverage your business, please let me know. I am a Virtual Assistant for Lawyers.🙂",18
234,"It’s International Women’s Day in a couple of hours, in my part of the world at least.
If I’m being honest, I don’t totally buy into the celebration. Yes, I accept that merit needs to be recognised and maybe documented; as a television content producer, even I am a part of this.
But the overwhelming spotlight towards women once a year leaves an odd taste in my mouth.
I know I’m going to sound ungrateful if I don’t acknowledge my right to vote (because I had to bloody earn it I’m the first place) or the fact that I can now report rape as a crime in my country (ohh wait, only if I’m not married to my perpetrator).
I work in an industry that is male dominated but I try and achieve balance.
I write about issues that many think affect only women but in truth impact society as a whole.
I’m feeling jaded, because we talk about women’s rights and human rights and children’s rights, and yet, day after day, I hear stories of girls and women being marginalised and discriminated against BECAUSE of their gender.
I know all negativity takes a great big pause tomorrow as we mark #iwd2019; all i want is for the world to wake up on the 9th of March and recognise that we STILL need to work towards #balanceforbetter ❤️",workplaceharassment,"|#womensupportingwomen #genderequality #beyou #beyourself  #empowerment #selfempowerment #feminist #feminism #selflove #confidence #antibullying #saynotobullying #breakthesilence  #empoweringgirls #empoweringwomen #empoweredwomen #stopsexualharrasment #sexualharrasment #sexualassault #workplacebullying #workplaceharassment #speakup #standupforyourself #standupforyourrights #sareesandstories #iwd #internationalwomensday|This is exactly what I’m feeling right now too. It’s a mixed feeling. I’m grateful there is a day to celebrate women but why did we even need the day to begin with. To topple the overwhelming patriarchy. That should’ve even been the problem for a gender that takes up half of Earth’s population.|Totally agreed👍 We still need to work towards balance|Agreed|Well said, Sumitra!|Very-well said! I find the celebrations, especially the gifts, offers, discounts and parties really distasteful. It's a day to talk about the battles women are still fighting all over the world. The celebration, if at all, should be of women who bravely fought won these battles.|👏|Yes! It’s still work in progress but thanks to our independent, strong and courageous grandmothers and mothers we are moving towards a better world for our future daughters. Happy Women’s Day @sareesandstories ♥️|Somehow deep down I always have a feeling that this IWD concept just boosts patriarchy a bit!|Brilliant|Agree. Just one day does not suffice.|Happy Women's Day, Sumitra💓😀|Very elegant 💐|👌|So pure|Beautifully written, and I hope this will be reposted in a linkedin as a post too. That echose exactly how I feel as a woman, that it's actually a society issue. It's not a solution to throw a huge celebration or putting a spotlight on gender or being female as the root cause of what is happening in the society . All of us are different and special. Both men and women should be celebrated.|Nice 👍🏽|❤️❤️❤️❤️|Agree totally!|👌|Very beautiful|I can keep coming back to this image of you❤️|U look beautiful",794
235,It’s like that sometimes ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|Niceeeeee!|💯✊🏾|Positive Vibes Only 🙌🕺🏾💆‍♂️💆‍♀️🤣❤️|Yes it’s just to push my buttons anyway,57
236,"""Some companies believe that the benefits go beyond attracting talent. EY and American Express, for example, are of the view that instituting generous paternity leave policies can help increase the leadership pipeline for women in the company, and contribute to employee loyalty and retention in the long term."" Learn more in this article from @fastcompany - link in bio.",workplaceharassment,|#harassment #noharassment #workplaceharassment #endviolence #socialjustice #safeworkplace #workplace #businessleaders #endharassment #justice #empoweredwomen #speakup #discrimination #stopdiscrimination #nodiscrimination #advocacy #workplaceculture #humanresources #humanresourcesmanagement #empowerment #sexualharassment #zerotolerance #believesurvivors #timesup #metoo #imwithher #tothegirls #everydaysexism #believewomen,62
237,,workplaceharassment,"|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|Keep working, Keep Rising 💪🔥|What if...your supervisor enjoys workplace drama and has a tattletale who is your coworker and perpetuates bullying and gossip? 🤔 Also, the manager and supervisor are one in the same, and said manager won't do anything about it?|There's video of her giving me the finger in front of our preschool class and I still got fired, so y'all should just quit at the first red flag. If you won't tolerate it in your personal life, don't tolerate it in your professional one.",34
238,#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination,workplaceharassment,|🙌🏾|Read it & will be reposting it! #FACTS!|Boom!,49
239,"To be All In, a company must join together. By creating multiple safe avenues for members of an organization to ask questions and identify the dynamics that perpetuate harassment, both employees and leaders can understand their roles in moving the organization forward.",workplaceharassment,|#harassment #noharassment #workplaceharassment #endviolence #socialjustice #safeworkplace #workplace #businessleaders #endharassment #justice #empoweredwomen #speakup #discrimination #stopdiscrimination #nodiscrimination #advocacy #workplaceculture #humanresources #humanresourcesmanagement #empowerment #sexualharassment #zerotolerance #believesurvivors #timesup #metoo #imwithher #tothegirls #everydaysexism #believewomen,30
240,Who can relate? ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|This is so true!|😊|😉😅|🙌🙌🙌|🙋🏽‍♀️|@hannalayne88 @phebz91 @reneelaulu @slcorkill10 @rachelsutcliffe,81
241,"2019 is set to be a momentous year for women's rights and safety at work.

Last year, thanks to thousands of people who signed our petition, we were able to influence the Australian Government to vote for global standards to protect working women from sexual harassment. But our job is not done.

As  negotiations continue, we have an opportunity to ensure these standards protect everyone, in all forms of work, everywhere. Learn more and sign our petition at caretoact.org.au or via the link in our bio. 
#ThisIsNotWorking #HearMeToo",workplaceharassment,|#Petition #Activism #WorkplaceSafety #WorkplaceHarassment #SexualHarassment #StopWorkplaceSexualHarassment #Feminism #ItStartsWithEqual #MeToo #TimesUp,37
242,,workplaceharassment,"|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|#truth I did that twice in the past two years with no regret!|Tough times never last, but tough people do. Keep going!!|Thanks for this one! Have a great day!",70
243,"*Full link in the bio!!* Movies are like the mirror of a society, and one such harsh reality was boldly projected in this movie 25 years ago!! Produced by @rkfioffl
And story by #kamalhassan this movie even today stands relevant!!
My all time favourite still has so many lessons to teach! 
#tamil #cinema #magalirmattum #metoo #1994 #woman #empowerment #workplaceharassment #9to5 #favourite #comedy #satire #kollywood #youtuber #the_talkter #justlikethat #hobby #bengaluru #sundayfunday",workplaceharassment,|You have one of the good profiles I’ve seen today 👌😸,42
244,"Shout out to trustworthy and godly men who listen with respect when brave women speak up about abusive personal & career relationships. Thank you for hearing us! We appreciate honorable men who respond with action and influence to assist women in regaining control of our own lives when threatened in dysfunctional situations. Thank you for empowering us!⁣
•⁣
TOGETHER. Mutual respect brings dignity to others. Your thoughts, experiences?",workplaceharassment,"|.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
#silenceisnotspiritual #sheisbold #survivortothriver #narcissistabuse #workplaceharassment #victornotvictim #hopeforjustice #churchtoo #encouragingwomen #differencemaker #beautyfromashes #ministrylife⁣ 1|#her_awakening",51
245,"➡ El artículo 164 de la LOTTT, define el acoso laboral como el hostigamiento o conducta abusiva ejercida en forma recurrente o continuada por el patrono o la patrona o sus representantes; o un trabajador o una trabajadora; o un grupo de trabajadores o trabajadoras, que atente contra la dignidad o la integridad biopsicosocial de un trabajador, una trabajadora o un grupo de trabajadores y trabajadoras, perturbando el ejercicio de sus labores y poniendo en peligro su trabajo o degradando las condiciones de ambiente laboral. Sin embargo, en atención a la doctrina del mobbing laboral, se ha precisado que se requiere de reiteración de la conducta abusiva u hostigamiento, pero dicha reiteración puede ser sustituida por la gravedad la conducta.
.
.
#derecho #derecholaboral
 #derechodeltrabajo #acosolaboral #mobbing #aprendederecho #abogado #abogada #conocimiento #estudiosjurídicos #justicia #Venezuela #lawyer #law #lawfirm #laws #lawstudent #lawyerlife #lawyerstyle #litigation #familylaw #lawschool #studygram #studytips #barrister #advocate #workplaceharassment #harassmentatwork #labourrights",workplaceharassment,"|No al acoso laboral, y a ese maltrato que hacen según los patrones ya xq tienen mas dinero piensa que tienen poder eso no es justo|En muchos lugares se puede presentar y aveces lo vemos. Como. Simple. Recocha|Por suerte en mi trabajo no pasa, pero si es difícil cuando no puedes hacer nada|Solo pq tiemen dinero no valoran las cosa :(|Buen trabajo brot, bonita frases|Eso mismo en mi trabajo no pasa esa es la suerte manin|Ami me parece muy mal eso! Todos tienen derecho a trabajar en un lugar bien 🙆|🙌",37
246,"Spoiler Alert: Brooklyn Nine Nine, 6×08.

This show never fails to disappoint. Repeatedly they've addressed issues that matter with sensitive well timed comic relief, proving the fine line between comedy and mockery.

This still is from the latest episode, 'He Said, She Said'. Not only does the episode explore sexual harassment in the workplace, it also brings to light how rampant it is and how ignorant men are of it, despite their best effort due to its targeted nature.

It explores how women can stick up for each other despite differences and displays how men can be healthy helpful and supportive allies.

It realistically highlights two sides of speaking up and coming forward, while acknowledging regardless of support or lack of it, it's always a difficult experience. Yet, I don't think it's triggering at the least.

By the end of those 21 minutes, there's a sense of empowerment and solidarity despite the bleak, horrifying reality that sexual abuse and harassment is.

It's so insightfully and sensitively done. It touches upon the little things, paints a full picture without taking anything away from the core issue.
.
Image Source: @jakesherlockperalta

Show: @nbcbrooklyn99
-----×
#brooklynninenine #b99
#hesaidshesaid #stephaniebeatriz
#melissafumero #andysamberg #comedy
.
#sexualviolence #sexualharassment #feminism #whyweneedfeminism #workplaceharassment #metoomovement #support #solidarity #nomeansno",workplaceharassment,|I like your photos 😊 #follow|this episode was so good!,12
247,"It’s the Weekend ✨

#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination",workplaceharassment,|Love seeing other business women doing their thing! 😍😍|🙌🏾🙌🏾🙌🏾,58
248,"When I was a young adult, I had a hard time saying ‘No’. I was always afraid of hurting people’s feelings, or damaging relationships, or even seeming ungrateful, if I didn’t acquiesce to almost every (within tentative reason) request that came my way.
I used to hear out tele-marketers to the end of their spiel, agree to watching movies that I had absolutely no interest in and even ended up mellowing my stand in arguments to mitigate conflict.
Those were some of the most miserable years of my life.
Thankfully, since then, I’ve successfully learned the art of saying ‘No’ when it comes to situations that I do not want to participate in. And to be clear, I’m specifically referring here to communications between adults.
There seems to be a perception that saying ‘No’ immediately paints you up as a rude person. That you are cutting someone down, and being unfair and ultimately selfish, by issuing a refusal.
Now all of this might be true, but it is also possible, that you are saying ‘No’ to something, because you do not feel like doing it.
At this point, the person whom you have said ‘No’ to has the option of accepting your answer, or trying to change your mind.
And you’ve always got to ask, WHY are they trying to change your mind. 
Perhaps they think you don’t know better, and that if you agreed with them, your life would have added value.
Or, perhaps they need you to agree to their request to make themselves feel better.
Is there a third reason? I’m sure there are many, many more.
But I for one, feel that the only reason that matters, is why you said ‘No’ in the first place.
The question is, does the person you’re communicating with respect you enough to honour your ‘No’?
And if you’re the person who won’t take ‘No’ for an answer, are you willing to accept that you may be forcing someone to bend their will?
Ohh, it’s not so serious, I’ve heard people scoff. If you don’t want to do something, just don’t do it.
I can do exactly that now that I’m older and wiser. 
But what about those who feel beholden to louder voices?
Who will hear their ‘No’?",workplaceharassment,"|#metoo #metoomovement #metooindia #metoomalaysia #timesup #womensupportingwomen #genderequality #beyou #beyourself  #empowerment #selfempowerment #feminist #feminism #selflove #confidence #antibullying #saynotobullying #breakthesilence  #empoweringgirls #empoweringwomen #empoweredwomen #stopsexualharrasment #sexualharrasment #workplacebullying #workplaceharassment #speakup #standupforyourself #standupforyourrights #sareesandstories #minisareestories|Did you assume asking for help in choosing a saree amounts to not treating you as a human? Or is there some context? And I think there could be a third reason- which is also my reason for whenever I ask for help- because he/ she thinks You know better, because you have invested time into understanding this magnificent piece of clothing. I think it was a request to share some of that knowledge. Ofcourse, if you feel there was another creepy agenda to that request, that's another story then :)|Yes!!!! Slay!!! 👏🏽👏🏽👏🏽👏🏽👏🏽|As soon as I started saying ‘No’ I started losing friends. Now I have a few and I know they are the ones to be valued. 😇|👍🏻|Thank you for this.It has taken me years to get the guts to say no and now i dont care if you think i am a b**** or call me that .I dont force you and you jolly well dont force me.I do things cos i want to.And to be honest i feel so much better after saying no becos i am being honest with myself and the other person..Though I keep hearing statements that i am setting a bad example fr the next generation!..c'mon its already in their genes😋.|For some odd reason (perhaps it’s cuz I’m half asleep) but your post reminded me of a book I used to read to my son called No, David, No! By David Shannon|One of my daily  struggle!! Still learning the art to say No and feeling guilty after that can be overwhelming...|Lol! this is so cool😅🤣🤭|Thankyou for the post Sumitra . Many times felt thinking to say no, no but ended up saying yes, maybe biggest fear is rejection or  causing disappoint to someone. But later learnt to say no and that was the best thing done to myself as I don't feel guilty and feel free.|Hey I really like your blogs but this is a surprise. Not being able to take no for an answer does not at all means you’re being treated any less of a human! While I agree one should and must give importance to their own selves, but you went a tad far with this. I mean you’re confident and proud of your knowledge and one must but hey arrogance about the same can bite one in the ass too. Just cz the world talks about prejudices does not mean we become intolerant towards every damn thing. You need to cool down mam.|🤭😂 Sumitra surprises @sareesandstories 😘|Well said..thanks for posting this!|🙌 individual choice to be affirmative or not. Why can't people just get that instead of trying to above their agendas down peoples throats.  As always pithy n to the point. Thanks for saying it so well|Very well said|thanks for the reminder mam..coz the rest will make u feel inadequate n evil when u say ""no""..still learning the art and thanks for the empowerment!!God bless u!!|I learn a new thing today...saying a no shouldnt be a taxing exercise..it should be as effortless as saying yes...no matter how the other party responds..and believe the thought of it is so liberating...😊😊|It's not easy to say no,  still learning.. Glad to hear this experience of yours!|Thank you so much for this.I've been desperately trying to copy this so that I can share it with my siblings to knock some sense into their young minds.  Thank you sumitra for your words, thoughts and effort, and wanting to share it with all of us. 💌|Am glad that I've taught myself to say no to whomever if something doesn't suit me. And respect is the starting point indeed to yourself first.'losing' friends over this is a blessing in disguise. 😁|Completely agree with you :) I think being able to say 'no' when I want to is my best adulting achievement so far 😁|❤️|Hey Sumithra! Wonder why you feel you were not treated as a human..|Word. Every bit of it 💕|I’m thankful I’m more in the “older and wiser” portion of my life, at least in this regard, and am usually okay with being called selfish (I’ll take it as a compliment, that I now know how to prioritize myself), but I’m still trying to completely get rid of the residual guilt that comes along with it- society conditioning one to think like so being the culprit- so this is timely indeed. Thank you Sumitra 👌🏼|Howard Roark.|I had a very hard time saying No to people too. I realised through the years that everytime I put myself aside and said yes to accommodate someone else's request,I was miserable and grew resentful! That's when I decided to start saying No. A lot of people around me couldn't deal with it..but whatever the cost it's made me a happier person :)|Women , especially struggle with saying no and coming across as savage if not at the very least rude. It's important to balance life out with some 'no's' for when the 'yes' comes it will be well worth it!|This resonated so deeply! When you learn to say no you begin to weed out the unimportant or that which may not be healthy for your well being, and make space for the truly important and meaningful things which then result in your life being a lot richer and fuller. And why would you say no to that? 😊|👏🙌😍🙌👏😍🙌👏",414
